1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;_******;A034668;Specialflaske u-save 3 ml;_;_;1 stk.;6.300,00;0;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.300,00;0;210;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;_******;A034714;Nasalpumpe-Aptar mat.nr.;_;_;1 stk.;16.800,00;0;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.800,00;0;210;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;A01AB02;221378;Apotekets Brintoverilte;3%;kutanopløsning;250 ml;1.045,92;0;61;84;0;5;;;;;;;;;;67,2;0;4;;;;;;;;;;67,2;0;4;;;;;;;67,2;0;4;;;;;;;;;;67,2;0;4;67,2;0;4;;;;;;;;;;;;;;;;67,2;0;4;;;;;;;67,2;0;4;;;;;;;;;;;;;67,2;0;4;;;;;;;100,8;0;6;;;;;;;50,4;0;3;;;;;;;67,2;0;4;;;;;;;;;;;;;;;;;;;74,88;0;4;56,16;0;3;;;;;;;;;;74,88;0;4
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;A02BC02;460899;Pantoprazol SUN;40 mg;pulv.t.inj.væske,opl;50 Stk.;371;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;371;50;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;A02X***;720207;Natriumcitrat;0,3 mmol/ml;oral opløsning;300 ml;435,72;40;4;;;;108,93;10;1;;;;;;;;;;;;;;;;;;;108,93;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;217,86;20;2;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;A03AB02;380781;Glycopyrronium brom Martindale;200 mikrogram/ml;inj.væske, opløsning;10 x 1 ml;6.422,00;173,34;26;;;;;;;;;;;;;741;20;3;;;;;;;;;;;;;741;20;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;494;13,33;2;;;;;;;741;20;3;247;6,67;1;247;6,67;1;;;;;;;;;;247;6,67;1;;;;741;20;3;;;;;;;;;;;;;247;6,67;1;;;;;;;494;13,33;2;988;26,67;4;;;;;;;;;;;;;;;;494;13,33;2;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;A03AB02;533489;Robinul;0,2 mg/ml;inj.væske, opløsning;10 x 1 ml;1.232,50;33,34;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;493;13,33;2;;;;;;;;;;;;;739,5;20;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;A03BA01;741124;Atropin SAD;1 mg/ml;injektionsvæske;1 ml amp x10;9.494,10;660,03;99;;;;479,5;33,34;5;479,5;33,34;5;;;;;;;;;;479,5;33,34;5;;;;479,5;33,34;5;383,6;26,67;4;479,5;33,34;5;;;;;;;;;;479,5;33,34;5;479,5;33,34;5;;;;;;;479,5;33,34;5;383,6;26,67;4;;;;;;;;;;287,7;20;3;;;;479,5;33,34;5;479,5;33,34;5;191,8;13,33;2;;;;;;;;;;;;;287,7;20;3;;;;479,5;33,34;5;;;;;;;;;;1.150,80;80;12;;;;;;;;;;287,7;20;3;;;;575,4;40;6;;;;;;;;;;383,6;26,67;4;287,7;20;3;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;A04AA01;60523;Ondansetron Fresenius Kabi;2 mg/ml;inj.væske, opløsning;5 x 2 ml;4.641,00;727,5;582;176;27,5;22;80;12,5;10;80;12,5;10;;;;80;12,5;10;160;25;20;;;;159,7;25;20;79,7;12,5;10;127,52;20;16;79,7;12,5;10;159,4;25;20;79,7;12,5;10;;;;79,7;12,5;10;79,7;12,5;10;127,52;20;16;159,4;25;20;143,46;22,5;18;79,7;12,5;10;79,7;12,5;10;79,7;12,5;10;79,7;12,5;10;79,7;12,5;10;159,4;25;20;79,7;12,5;10;79,7;12,5;10;;;;79,7;12,5;10;79,7;12,5;10;79,7;12,5;10;;;;79,7;12,5;10;;;;79,7;12,5;10;159,4;25;20;79,7;12,5;10;;;;159,4;25;20;159,4;25;20;79,7;12,5;10;79,7;12,5;10;159,4;25;20;;;;159,4;25;20;159,4;25;20;159,4;25;20;;;;79,7;12,5;10;;;;159,4;25;20;79,7;12,5;10
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;A10AB05;110313;Insulin aspart Sanofi;100 E/ml;inj.væske, opl., pen;5 x 3 ml;336,78;75;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;336,78;75;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B01AB01;742296;Heparin ukonserveret SAD;100 IE/ml;injektionsvæske;10 ml x10;1.468,90;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;293,78;1;1;;;;;;;;;;;;;;;;;;;;;;;;;293,78;1;1;;;;;;;;;;;;;;;;;;;;;;;;;587,56;2;2;;;;;;;;;;293,78;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B02BA01;404939;Konakion Novum;10 mg/ml;inj.væske, opløsning;5 amp. a 1 ml;45,54;2,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45,54;2,5;1
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B02BC01;786574;Spongostan;70x50x1 mm;imprægneret tampon;20 stk. Special 70x50x1 mm;67.958,08;0;100;;;;;;;;;;7.096,30;0;10;;;;3.548,15;0;5;;;;;;;;;;;;;;;;9.225,19;0;13;;;;;;;2.838,52;0;4;;;;1.996,32;0;3;4.658,08;0;7;;;;1.996,32;0;3;;;;1.330,88;0;2;1.996,32;0;3;;;;1.996,32;0;3;1.996,32;0;3;;;;;;;;;;;;;3.327,20;0;5;;;;;;;;;;3.992,64;0;6;;;;3.327,20;0;5;;;;;;;3.327,20;0;5;;;;;;;3.327,20;0;5;1.330,88;0;2;1.330,88;0;2;;;;;;;1.996,32;0;3;;;;5.988,96;0;9;;;;1.330,88;0;2
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B02BC02;219435;Surgicel;_;imprægneret gaze;10 stk. 5 x 7,5 cm;23.793,84;260;26;1.893,50;20;2;1.893,50;20;2;;;;;;;;;;;;;1.893,50;20;2;;;;;;;;;;;;;3.787,00;40;4;;;;;;;;;;1.893,50;20;2;;;;;;;;;;;;;;;;;;;;;;1.776,12;20;2;;;;;;;1.776,12;20;2;;;;;;;;;;;;;;;;;;;1.776,12;20;2;;;;888,06;10;1;;;;;;;;;;;;;;;;1.776,12;20;2;;;;;;;4.440,30;50;5;;;;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B02BC30;33971;Evicel;_;vævsklæber;1 ml;44.274,00;60;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.427,40;6;6;7.379,00;10;10;;;;7.379,00;10;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.903,20;8;8;;;;;;;;;;5.903,20;8;8;5.903,20;8;8;;;;;;;;;;7.379,00;10;10;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B02BC30;33982;Evicel;_;vævsklæber;2 ml;23.596,00;32;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.596,00;32;16;;;;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B02BC30;93927;TachoSil;_;vævsklæbermatrix;5 stk. 3,0 cm x 2,5 cm;8.347,64;20;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.173,82;10;2;;;;;;;;;;2.086,91;5;1;2.086,91;5;1
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B02BC30;95005;TachoSil;_;vævsklæbermatrix;1 stk. 9,5 cm x 4,8 cm;65.367,56;38;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.375,80;6;6;3.458,60;2;2;;;;;;;8.646,50;5;5;5.187,90;3;3;;;;;;;;;;;;;8.646,50;5;5;;;;;;;;;;5.187,90;3;3;;;;;;;;;;;;;;;;5.187,90;3;3;;;;;;;;;;5.187,90;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.058,21;3;3;;;;;;;;;;;;;8.430,35;5;5;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B02BC30;457026;TachoSil;_;vævsklæbermatrix;5 stk. 3,0 cm x 2,5 cm (2care4;50.053,92;120;24;8.342,32;20;4;;;;;;;;;;;;;;;;;;;4.171,16;10;2;;;;;;;4.171,16;10;2;8.342,32;20;4;;;;;;;;;;;;;;;;;;;6.256,74;15;3;;;;;;;;;;;;;;;;6.256,74;15;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.256,74;15;3;;;;;;;4.171,16;10;2;;;;;;;;;;;;;;;;2.085,58;5;1;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B02BC30;511963;TachoSil;_;vævsklæbermatrix;2 stk. 4,8 cm x 4,8 cm;126.883,38;134;67;3.804,60;4;2;5.706,90;6;3;;;;5.706,90;6;3;;;;;;;5.706,90;6;3;;;;;;;;;;7.609,20;8;4;9.511,50;10;5;;;;;;;5.706,90;6;3;;;;;;;;;;5.706,90;6;3;;;;7.609,20;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.120,70;18;9;;;;;;;;;;5.706,90;6;3;;;;;;;5.706,90;6;3;5.706,90;6;3;7.609,20;8;4;;;;5.706,90;6;3;;;;;;;;;;;;;18.547,40;20;10;;;;;;;;;;;;;3.709,48;4;2
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B02BC30;564306;Tisseel;_;vævsklæber;2 ml;42.349,50;54;54;;;;;;;4.705,50;6;6;;;;;;;4.705,50;6;6;;;;;;;6.274,00;8;8;6.274,00;8;8;;;;9.411,00;12;12;;;;;;;;;;4.705,50;6;6;;;;6.274,00;8;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B02BC30;857648;Floseal;_;gel;6 x 5 ml;128.762,10;0;15;;;;;;;;;;;;;;;;;;;34.336,56;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.584,14;0;1;;;;25.752,42;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.168,28;0;2;;;;;;;8.584,14;0;1;17.168,28;0;2;;;;;;;;;;;;;;;;17.168,28;0;2;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B02AA02;138600;Pilexam;100 mg/ml;inj.væske, opløsning;10 x 10 ml;1.426,95;75;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;570,78;30;6;;;;;;;190,26;10;2;;;;;;;;;;;;;;;;285,39;15;3;;;;;;;;;;285,39;15;3;;;;95,13;5;1
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B02AA02;163962;Tranexamic acid Stragen;100 mg/ml;inj.-/inf.vsk.,opl.;5 x 10 ml;2.097,80;85;34;;;;185,1;7,5;3;185,1;7,5;3;185,1;7,5;3;;;;;;;;;;;;;370,2;15;6;185,1;7,5;3;185,1;7,5;3;308,5;12,5;5;;;;;;;308,5;12,5;5;;;;;;;;;;185,1;7,5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B02AA02;568872;Tranexamic acid Stragen;100 mg/ml;inj.-/inf.vsk.,opl.;5 x 10 ml;1.110,60;45;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;185,1;7,5;3;;;;185,1;7,5;3;246,8;10;4;;;;123,4;5;2;;;;;;;185,1;7,5;3;185,1;7,5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BA03;42323;Glucos Fresenius Kabi;200 mg/ml;inf.væske, opløsning;10 x 1000 ml (Freeflex);214,5;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;214,5;10;1;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BA03;165859;Glucos Fresenius Kabi;100 mg/ml;inf.væske, opløsning;20 x 500 ml (Freeflex );369,7;20;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;184,85;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;184,85;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BA03;740050;Glukose isotonisk SAD;55 g/l;infusionsvæske;1000 ml;20,15;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20,15;1;1;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BB01;189;Natriumklorid Baxter;9 mg/ml;inf.væske, opløsning;30 x 100 ml minibag plus;126.239,28;648;216;2.304,32;12;4;;;;2.304,32;12;4;1.728,24;9;3;1.728,24;9;3;2.304,32;12;4;1.728,24;9;3;1.728,24;9;3;2.880,40;15;5;576,08;3;1;1.728,24;9;3;13.249,84;69;23;11.521,60;60;20;;;;11.521,60;60;20;-11.521,60;-60;-20;;;;;;;;;;;;;;;;;;;11.779,60;60;20;;;;;;;;;;11.779,60;60;20;;;;;;;;;;11.779,60;60;20;;;;;;;;;;;;;;;;;;;11.779,60;60;20;;;;;;;;;;11.779,60;60;20;;;;;;;;;;11.779,60;60;20;;;;;;;;;;11.779,60;60;20;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BB01;42469;Natriumklorid Fres.Kabi 9mg/ml;9 mg/ml;inf.væske, opløsning;10 x 1000 ml (Freeflex);17.476,48;2.240,00;224;234,06;30;3;;;;156,04;20;2;312,08;40;4;234,06;30;3;312,08;40;4;234,06;30;3;468,12;60;6;468,12;60;6;468,12;60;6;;;;2.106,54;270;27;;;;1.560,40;200;20;;;;;;;;;;;;;;;;;;;;;;1.560,40;200;20;;;;;;;;;;1.560,40;200;20;;;;;;;;;;1.560,40;200;20;;;;;;;;;;;;;;;;;;;;;;1.560,40;200;20;;;;;;;;;;1.560,40;200;20;;;;;;;;;;1.560,40;200;20;;;;;;;;;;1.560,40;200;20;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BB01;42651;Ringer-lactat Fresenius Kabi;_;inf.væske, opløsning;10 x 1000 ml (Freeflex);126,36;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;126,36;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BB01;141388;Natriumklorid Fres.Kabi 9mg/ml;9 mg/ml;inf.væske, opløsning;20 x 500 ml (Freeflex);27.155,64;2.760,00;276;393,56;40;4;196,78;20;2;196,78;20;2;590,34;60;6;393,56;40;4;491,95;50;5;590,34;60;6;590,34;60;6;491,95;50;5;590,34;60;6;196,78;20;2;2.853,31;290;29;;;;;;;;;;196,78;20;2;196,78;20;2;2.558,14;260;26;;;;;;;;;;1.967,80;200;20;;;;;;;;;;2.459,75;250;25;;;;;;;;;;1.967,80;200;20;;;;;;;;;;;;;;;;;;;393,56;40;4;3.935,60;400;40;;;;;;;;;;1.967,80;200;20;;;;;;;;;;1.967,80;200;20;;;;;;;;;;1.967,80;200;20;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BB01;409894;Calciumgluconat 2care4;100 mg/ml;inj.væske, opløsning;20 x 10 ml.;1.256,40;200;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;125,64;20;1;;;;;;;;;;;;;;;;;;;;;;125,64;20;1;;;;;;;125,64;20;1;;;;;;;;;;;;;;;;;;;;;;251,28;40;2;;;;;;;;;;125,64;20;1;;;;125,64;20;1;;;;;;;;;;125,64;20;1;;;;251,28;40;2
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BB01;476936;Calciumgluconat B. Braun;10%;inj.væske, opløsning;20 x 10 ml;664,4;100;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;132,88;20;1;;;;;;;;;;132,88;20;1;;;;265,76;40;2;;;;132,88;20;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BB01;740027;Ringer-laktat SAD;_;infusionsvæske;1000 ml;1.539,36;72;72;;;;;;;21,38;1;1;;;;;;;;;;;;;21,38;1;1;;;;;;;;;;42,76;2;2;;;;;;;213,8;10;10;;;;;;;21,38;1;1;;;;;;;235,18;11;11;;;;;;;42,76;2;2;;;;171,04;8;8;;;;106,9;5;5;;;;;;;;;;;;;;;;;;;42,76;2;2;21,38;1;1;;;;42,76;2;2;85,52;4;4;320,7;15;15;;;;64,14;3;3;;;;;;;;;;;;;21,38;1;1;;;;;;;;;;;;;64,14;3;3
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BB01;740035;Natriumklorid isotonisk SAD;9 g/l;infusionsvæske;1000 ml;1.339,23;71;71;94,13;5;5;;;;;;;;;;168,75;9;9;;;;;;;112,5;6;6;56,25;3;3;;;;;;;19,13;1;1;;;;;;;95,65;5;5;;;;;;;;;;;;;;;;;;;;;;;;;57,39;3;3;;;;19,13;1;1;;;;;;;;;;;;;;;;;;;112,5;6;6;;;;206,25;11;11;93,75;5;5;;;;56,25;3;3;;;;56,25;3;3;;;;;;;;;;;;;;;;;;;;;;;;;191,3;10;10;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BB01;740068;Kalium-natriumklorid SAD;_;infusionsvæske;1000 ml;1.281,28;32;32;;;;;;;;;;;;;40,04;1;1;;;;;;;40,04;1;1;80,08;2;2;;;;;;;80,08;2;2;;;;;;;80,08;2;2;;;;;;;;;;;;;80,08;2;2;40,04;1;1;;;;40,04;1;1;;;;;;;;;;;;;40,04;1;1;;;;;;;;;;;;;160,16;4;4;40,04;1;1;40,04;1;1;;;;;;;120,12;3;3;;;;120,12;3;3;;;;;;;40,04;1;1;;;;40,04;1;1;;;;40,04;1;1;40,04;1;1;80,08;2;2;;;;40,04;1;1;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BB01;740142;Natriumklorid isotonisk SAD;9 g/l;infusionsvæske;500 ml;3.790,80;108;216;526,5;15;30;;;;35,1;1;2;;;;157,95;4,5;9;122,85;3,5;7;333,45;9,5;19;52,65;1,5;3;;;;;;;;;;;;;;;;;;;245,7;7;14;17,55;0,5;1;;;;;;;;;;157,95;4,5;9;35,1;1;2;;;;17,55;0,5;1;;;;;;;17,55;0,5;1;;;;105,3;3;6;;;;;;;;;;;;;87,75;2,5;5;;;;35,1;1;2;;;;263,25;7,5;15;1.316,25;37,5;75;;;;228,15;6,5;13;35,1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BB01;741975;Natriumklorid isotonisk SAD;9 g/l;infusionsvæske;100 ml;74.451,36;569,2;5.692,00;2.040,48;15,6;156;523,2;4;40;2.145,12;16,4;164;274,68;2,1;21;2.380,56;18,2;182;1.308,00;10;100;824,04;6,3;63;2.014,32;15,4;154;1.621,92;12,4;124;1.425,72;10,9;109;;;;2.890,68;22,1;221;;;;;;;3.348,48;25,6;256;1.229,52;9,4;94;1.661,16;12,7;127;2.315,16;17,7;177;;;;706,32;5,4;54;3.989,40;30,5;305;1.504,20;11,5;115;902,52;6,9;69;1.687,32;12,9;129;1.831,20;14;140;2.393,64;18,3;183;745,56;5,7;57;1.399,56;10,7;107;1.020,24;7,8;78;1.700,40;13;130;1.046,40;8;80;235,44;1,8;18;2.040,48;15,6;156;640,92;4,9;49;1.909,68;14,6;146;1.464,96;11,2;112;863,28;6,6;66;2.118,96;16,2;162;1.098,72;8,4;84;1.791,96;13,7;137;1.177,20;9;90;1.791,96;13,7;137;1.072,56;8,2;82;523,2;4;40;3.060,72;23,4;234;1.020,24;7,8;78;1.831,20;14;140;719,4;5,5;55;2.092,80;16;160;2.302,08;17,6;176;627,84;4,8;48;1.137,96;8,7;87
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BB02;720724;Natriumklorid-glukose isot 1+2;_;infusionsvæske;1.000 ml;446,08;170;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;446,08;170;17;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BB02;721453;Glukose-kaliumfosfat;_;infusionsvæske;1000 ml;42,17;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,17;1;1;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BB02;721503;Elektrolyt;_;infusionsvæske;1.000 ml;108,62;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;108,62;0;2;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BB02;741918;Darrow-glukose SAD;_;infusionsvæske;250 ml;845,58;8,5;34;;;;;;;;;;;;;;;;;;;;;;373,05;3,75;15;397,92;4;16;;;;;;;;;;;;;;;;;;;;;;24,87;0,25;1;;;;;;;;;;24,87;0,25;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24,87;0,25;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301-A22500-A2250011 Klinisk Chef NK;225001102 6023 Neurokirurgi Operation;B05BB02;859784;Benelyte (ls);_;inf.væske, opløsning;10 x 500 ml;4.667,00;0;13;;;;;;;359;0;1;359;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;359;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;359;0;1;;;;359;0;1;;;;359;0;1;;;;;;;;;;;;;359;0;1;359;0;1;;;;;;;359;0;1;;;;;;;;;;;;;;;;359;0;1;359;0;1;;;;359;0;1;;;;359;0;1;;;;;;
